Mean Speckle Flow Index,Mean Speckle Contrast
10776.273878247659,0.07084147891286907
10704.053660379748,0.07114133527535531
10597.460900921475,0.07145024703608525
10536.303067002538,0.07173485506904825
10601.323216949637,0.07146407516008704
11149.064056466224,0.0695796096323563
12357.365593985342,0.06586532766219662
13276.188079244568,0.06344987305574297
13710.635618346354,0.06242540361796927
13556.095238827751,0.0627846378718494
13143.796618768782,0.06379892691092204
12684.025707407221,0.06499525336384919
12226.129476321465,0.06623616709596854
12019.141323880684,0.0668968925139817
12061.638962454499,0.06675770202481694
11868.890720013773,0.06731961064436794
11596.885420692424,0.06813040936595759
11470.947699401127,0.06853909049630925
11579.417710202013,0.0681768514326998
11843.426968591994,0.06738026623610179
12041.896440033786,0.06684553460267956
12119.247353852637,0.06663752242383512
11981.77172231591,0.06704947714034326
11740.70387561607,0.06779596955842974
11579.105387770454,0.06826910454992095
11251.034873730548,0.06927461510155662
10947.906583826167,0.07030797495702247
10833.392901757055,0.07074966477033959
10883.107717063533,0.07054283414092288
10926.15972703778,0.07040161250126004
10763.195901267649,0.07096480161548191
10665.237901962146,0.07129447700357033
10607.373604168755,0.07155315345118889
10648.06326605648,0.07139099946457764
10506.813559138433,0.07194345508985454
10446.896952527459,0.07215632068398704
10674.34695870448,0.0712976878911299
11565.628033588793,0.06831165396404236
12770.883395455037,0.06479276678539629
13517.80001412468,0.06290490361030454
13734.94803719716,0.06240934191362658
13511.544643175124,0.06294487342636239
13150.709303292018,0.06382916262420135
12784.982547032248,0.06483643549540422
12416.906588678514,0.06579932185283442
11960.276383683546,0.0671365273777397
11836.851689855524,0.06746801753804572
11659.872750224391,0.06803693991802096
11607.098335629003,0.06818245580422543
11838.667192592693,0.0675125558687966
12090.397601499724,0.0667345610318872
12144.71250917372,0.06656758287568988
12183.516866093185,0.06642245598115168
12125.554498071386,0.06661634019037029
12081.297054972321,0.0667907552182938
11896.631330370417,0.06739129316419913
11551.225343345404,0.06836723756407427
11387.36124301781,0.06887504739303718
11045.014532606663,0.07000521250610256
11038.140007995744,0.0700094384184806
11070.981798801302,0.06995733544443063
11054.392351044933,0.0699887438684281
11081.911812742792,0.0698925327253904
10989.301695186043,0.07023976786473764
10887.850083224555,0.07056869602693856
10873.106446233807,0.07066095797900956
