0,1,2,3,4,5,6,7,8,9,10,11,12
3585.5830619923086,3501.1584690542677,3166.681223400184,3969.5868169150613,4010.62245258655,4621.151902116536,6553.226365403322,1008.0070659180209,1147.2846843761972,1002.8993646072396,667.2414688794039,316.05793545305494,718.2493665767415
3913.8424756361237,3329.798415004118,3397.286210732061,4127.338264975937,4233.266815191323,4734.273595606384,6964.409459795593,1080.8257113043155,1119.877759348128,761.2758480513796,639.655801066408,298.0871327568598,676.4400033329224
4111.647969770304,3188.101931836856,3327.0037920814734,4114.01194498819,3953.9772053718107,4879.267721077545,7081.656323061151,945.1621401626727,1121.6018955044954,688.3005551713682,630.5638107696327,290.0644297501836,801.5087772000754
4404.703025202878,3153.0871630469546,3216.1851525448706,4095.8571849447926,3831.086005830905,4746.946347551881,6544.669343377897,1038.4961159611028,1179.833679914649,875.8560993578419,705.5998463369586,285.131708924064,709.865529222112
4405.506330265884,3231.9745828999044,3053.9831839230524,3882.9188973849255,3719.7988892579183,4766.529908358865,6545.592000627626,1011.3285834498322,1292.8827269873618,716.7884837328461,642.1175778953562,304.38929747003124,699.1089030984707
4478.828980189235,3255.84496981464,3072.974557013728,3783.488559627349,3824.9737181622845,4627.096854264742,6329.459413572185,1032.422636676888,1187.6073604468666,1002.395869867651,875.5240920880572,344.11765509752627,656.4988275032102
4227.652148584791,3701.593632188803,2893.1869393833517,3801.6139328727018,3653.9083466028087,4542.194548011209,6189.485282056518,946.9769373122998,1080.077779853304,984.3931595550392,653.931293956428,384.38239712183145,724.6651476644578
4364.323310249158,3774.334974354161,2922.863195719461,3815.1963261751284,3548.028491065035,4464.010637486791,6715.500797933313,1094.5214717510264,1041.3910162986817,713.8615824686754,653.1500570699538,339.78484058037384,715.6887306403955
4204.737793598589,4097.195659958372,3125.528137018186,3943.673554572508,3836.183989901026,4495.153212094329,6717.842256035346,1098.7869141729452,1125.0045574238372,760.1758824909018,653.4532888827998,329.82047102554156,702.1126331504985
4063.5591981937873,3854.6195452359643,2700.2828916338713,3858.83083514217,4042.614410562334,4345.465605106052,7128.138210230097,964.3882079966119,1073.4862767407596,732.8804093276611,699.2944750077195,302.32206773429573,627.4176333210229
3990.0106495322093,4194.616324880637,3030.164447868873,3783.1891515840102,4135.060325919694,4150.475654518192,6465.96244256024,1136.697382952801,1181.3222567606808,712.6105793854765,644.2207246412274,368.68917920272776,779.7156181795266
3838.897843860852,3934.3580534499697,3277.367167164992,3561.193259165378,4267.155406873869,4186.562363924364,6941.403794988689,1170.4608007774398,1239.5512205202112,679.104960367883,731.5775978000578,438.3504435324935,651.8241670776124
3976.13073821395,3939.1320539029,3420.653249752557,3663.251037167466,4373.207602280747,4216.551981131968,7580.36391162442,1045.1487643440962,1134.1997955117104,724.6266653400102,605.7586904452629,499.7718392598594,640.2593471614166
3932.24090240071,3598.909784883338,3216.188451003234,3779.9443709355655,4355.963927173729,4361.489511191409,6584.719310124187,963.0493695249498,1098.4166384087412,764.2039241259838,808.7268845620017,374.25878458609225,621.1593994150619
3793.764559206234,3515.1513461480313,3310.1528819818063,4326.466347862194,4010.4438367240255,4567.955212949321,7631.2179974460605,1028.8174853344383,1146.5297340745212,658.5526040298964,647.1794815725933,427.3994809688815,634.2561626523361
3782.692020215641,3291.3318985069604,3234.7751753626117,4152.022694574639,4230.587268108924,4744.087494500964,7901.358675273738,966.1916525814304,1106.6796534404223,660.4757271251494,647.1592436772469,311.4117150214621,644.4131363980855
3969.2165406129784,3437.6404890343715,3275.5492849924694,4066.032650718142,3846.3796108355496,4761.890967451396,6409.8347244049455,1087.4424573697383,1181.2865358361612,719.1938562369131,639.9209717829737,327.8289009996329,641.1605583096859
4255.105207950737,3157.3339894217806,3117.009753048405,4074.824482686137,3891.69677852648,4686.694020704342,6554.541027726137,1025.555610255064,1200.0679899145168,867.0421448397432,622.4307190695097,323.1271731206398,614.1117854825269
4373.585438383176,3209.520348181275,3120.19080365574,4168.82109605473,3737.577043818816,4689.283935606538,7021.5677998785195,1125.505217322088,1160.4870652479824,968.3529050776615,654.9807877712869,288.84902854374076,710.8426566000139
